"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"CICDCRVX","Malignant neoplasms of cervix uteri","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2008","2008",3.8,,
"CICDCRVX","Malignant neoplasms of cervix uteri","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2009","2009",3.8,,
"CICDCRVX","Malignant neoplasms of cervix uteri","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2010","2010",3.7,,
"CICDCRVX","Malignant neoplasms of cervix uteri","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2011","2011",4,,
"CICDCRVX","Malignant neoplasms of cervix uteri","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2012","2012",3.9,,
"CICDCRVX","Malignant neoplasms of cervix uteri","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2013","2013",3.8,,
"CICDCRVX","Malignant neoplasms of cervix uteri","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2014","2014",3.6,,
"CICDCRVX","Malignant neoplasms of cervix uteri","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2015","2015",3.7,,
"CICDCRVX","Malignant neoplasms of cervix uteri","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2016","2016",3.7,,
"CICDCERV","Cerebrovascular diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2000","2000",98.3,,
"CICDCERV","Cerebrovascular diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2001","2001",95.6,,
"CICDCERV","Cerebrovascular diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2002","2002",94,,
"CICDCERV","Cerebrovascular diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2003","2003",91,,
"CICDCERV","Cerebrovascular diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2004","2004",83,,
"CICDCERV","Cerebrovascular diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2005","2005",81.4,,
"CICDCERV","Cerebrovascular diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2006","2006",79.1,,
"CICDCERV","Cerebrovascular diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2007","2007",75.5,,
"CICDCERV","Cerebrovascular diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2008","2008",76.9,,
"CICDCERV","Cerebrovascular diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2009","2009",76.6,,
"CICDCERV","Cerebrovascular diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2010","2010",75.3,,
"CICDCERV","Cerebrovascular diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2011","2011",73.6,,
"CICDCERV","Cerebrovascular diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2012","2012",73.3,,
"CICDCERV","Cerebrovascular diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2013","2013",72.6,,
"CICDCERV","Cerebrovascular diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2014","2014",68.2,,
"CICDCERV","Cerebrovascular diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2015","2015",69.8,,
"CICDCERV","Cerebrovascular diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2016","2016",68,,
"CICDSYMP","Symptoms, signs, ill-defined causes","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2000","2000",28.9,,
"CICDSYMP","Symptoms, signs, ill-defined causes","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2001","2001",27.1,,
"CICDSYMP","Symptoms, signs, ill-defined causes","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2002","2002",24.9,,
"CICDSYMP","Symptoms, signs, ill-defined causes","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2003","2003",26.3,,
"CICDSYMP","Symptoms, signs, ill-defined causes","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2004","2004",25.1,,
"CICDSYMP","Symptoms, signs, ill-defined causes","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2005","2005",24.5,,
"CICDSYMP","Symptoms, signs, ill-defined causes","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2006","2006",24.3,,
"CICDSYMP","Symptoms, signs, ill-defined causes","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2007","2007",26.4,,
"CICDSYMP","Symptoms, signs, ill-defined causes","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2008","2008",29.1,,
"CICDSYMP","Symptoms, signs, ill-defined causes","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2009","2009",28.9,,
"CICDSYMP","Symptoms, signs, ill-defined causes","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2010","2010",28.9,,
"CICDSYMP","Symptoms, signs, ill-defined causes","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2011","2011",28.1,,
"CICDSYMP","Symptoms, signs, ill-defined causes","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2012","2012",29.8,,
"CICDSYMP","Symptoms, signs, ill-defined causes","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2013","2013",31.2,,
"CICDSYMP","Symptoms, signs, ill-defined causes","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2014","2014",31.9,,
"CICDSYMP","Symptoms, signs, ill-defined causes","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2015","2015",33.6,,
"CICDSYMP","Symptoms, signs, ill-defined causes","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2016","2016",36.3,,
"CICDSUBS","Drug use disorders","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2000","2000",0.5,,
"CICDSUBS","Drug use disorders","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2001","2001",0.3,,
"CICDSUBS","Drug use disorders","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2002","2002",0.3,,
"CICDSUBS","Drug use disorders","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2003","2003",0.4,,
"CICDSUBS","Drug use disorders","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2004","2004",0.3,,
"CICDSUBS","Drug use disorders","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2005","2005",0.3,,
"CICDSUBS","Drug use disorders","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2006","2006",0.3,,
"CICDSUBS","Drug use disorders","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2007","2007",0.3,,
"CICDSUBS","Drug use disorders","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2008","2008",0.4,,
"CICDSUBS","Drug use disorders","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2009","2009",0.4,,
"CICDSUBS","Drug use disorders","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2010","2010",0.4,,
"CICDSUBS","Drug use disorders","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2011","2011",0.3,,
"CICDSUBS","Drug use disorders","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2012","2012",0.4,,
"CICDSUBS","Drug use disorders","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2013","2013",0.4,,
"CICDSUBS","Drug use disorders","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2014","2014",0.4,,
"CICDSUBS","Drug use disorders","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2015","2015",0.4,,
"CICDSUBS","Drug use disorders","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2016","2016",0.4,,
"CICDISCH","Ischaemic heart diseases","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2000","2000",211,,
"CICDISCH","Ischaemic heart diseases","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2001","2001",207,,
"CICDISCH","Ischaemic heart diseases","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2002","2002",207.2,,
"CICDISCH","Ischaemic heart diseases","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2003","2003",204.6,,
"CICDISCH","Ischaemic heart diseases","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2004","2004",188.2,,
"CICDISCH","Ischaemic heart diseases","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2005","2005",181.9,,
"CICDISCH","Ischaemic heart diseases","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2006","2006",175.5,,
"CICDISCH","Ischaemic heart diseases","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2007","2007",169.7,,
"CICDISCH","Ischaemic heart diseases","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2008","2008",163,,
"CICDISCH","Ischaemic heart diseases","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2009","2009",161.6,,
"CICDISCH","Ischaemic heart diseases","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2010","2010",157.7,,
"CICDISCH","Ischaemic heart diseases","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2011","2011",151.6,,
"CICDISCH","Ischaemic heart diseases","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2012","2012",150.5,,
"CICDISCH","Ischaemic heart diseases","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2013","2013",149.7,,
"CICDISCH","Ischaemic heart diseases","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2014","2014",137.3,,
"CICDISCH","Ischaemic heart diseases","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2015","2015",144,,
"CICDISCH","Ischaemic heart diseases","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2016","2016",132.9,,
"CICDPEAU","Diseases of the skin and subcutaneous tissue","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2000","2000",0.5,,
"CICDPEAU","Diseases of the skin and subcutaneous tissue","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2001","2001",0.5,,
"CICDPEAU","Diseases of the skin and subcutaneous tissue","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2002","2002",0.5,,
"CICDPEAU","Diseases of the skin and subcutaneous tissue","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2003","2003",0.6,,
"CICDPEAU","Diseases of the skin and subcutaneous tissue","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2004","2004",0.7,,
"CICDPEAU","Diseases of the skin and subcutaneous tissue","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2005","2005",0.7,,
"CICDPEAU","Diseases of the skin and subcutaneous tissue","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2006","2006",0.8,,
"CICDPEAU","Diseases of the skin and subcutaneous tissue","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2007","2007",1,,
"CICDPEAU","Diseases of the skin and subcutaneous tissue","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2008","2008",1.2,,
"CICDPEAU","Diseases of the skin and subcutaneous tissue","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2009","2009",1.3,,
"CICDPEAU","Diseases of the skin and subcutaneous tissue","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2010","2010",1.4,,
"CICDPEAU","Diseases of the skin and subcutaneous tissue","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2011","2011",1.4,,
"CICDPEAU","Diseases of the skin and subcutaneous tissue","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2012","2012",1.5,,
"CICDPEAU","Diseases of the skin and subcutaneous tissue","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2013","2013",1.7,,
"CICDPEAU","Diseases of the skin and subcutaneous tissue","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2014","2014",1.7,,
"CICDPEAU","Diseases of the skin and subcutaneous tissue","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2015","2015",1.8,,
"CICDPEAU","Diseases of the skin and subcutaneous tissue","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2016","2016",1.9,,
"CICDTBLS","Tuberculosis","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2000","2000",1,,
"CICDTBLS","Tuberculosis","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2001","2001",0.8,,
"CICDTBLS","Tuberculosis","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2002","2002",0.8,,
"CICDTBLS","Tuberculosis","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2003","2003",0.8,,
"CICDTBLS","Tuberculosis","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2004","2004",0.7,,
"CICDTBLS","Tuberculosis","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2005","2005",0.6,,
"CICDTBLS","Tuberculosis","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2006","2006",0.7,,
"CICDTBLS","Tuberculosis","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2007","2007",0.7,,
"CICDTBLS","Tuberculosis","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2008","2008",0.6,,
"CICDTBLS","Tuberculosis","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2009","2009",0.5,,
"CICDTBLS","Tuberculosis","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2010","2010",0.6,,
"CICDTBLS","Tuberculosis","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2011","2011",0.5,,
"CICDTBLS","Tuberculosis","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2012","2012",0.5,,
"CICDTBLS","Tuberculosis","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2013","2013",0.6,,
"CICDTBLS","Tuberculosis","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2014","2014",0.4,,
"CICDTBLS","Tuberculosis","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2015","2015",0.5,,
"CICDTBLS","Tuberculosis","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2016","2016",0.4,,
"CICDPANC","Malignant neoplasms of pancreas","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2000","2000",14.3,,
"CICDPANC","Malignant neoplasms of pancreas","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2001","2001",14.6,,
"CICDPANC","Malignant neoplasms of pancreas","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2002","2002",15.1,,
"CICDPANC","Malignant neoplasms of pancreas","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2003","2003",15,,
"CICDPANC","Malignant neoplasms of pancreas","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2004","2004",15.9,,
"CICDPANC","Malignant neoplasms of pancreas","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2005","2005",16.2,,
"CICDPANC","Malignant neoplasms of pancreas","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2006","2006",16.7,,
"CICDPANC","Malignant neoplasms of pancreas","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2007","2007",17.1,,
"CICDPANC","Malignant neoplasms of pancreas","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2008","2008",18.2,,
"CICDPANC","Malignant neoplasms of pancreas","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2009","2009",18.5,,
"CICDPANC","Malignant neoplasms of pancreas","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2010","2010",18.8,,
"CICDPANC","Malignant neoplasms of pancreas","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2011","2011",19.9,,
"CICDPANC","Malignant neoplasms of pancreas","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2012","2012",20.2,,
"CICDPANC","Malignant neoplasms of pancreas","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2013","2013",21,,
"CICDPANC","Malignant neoplasms of pancreas","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2014","2014",20.7,,
"CICDPANC","Malignant neoplasms of pancreas","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2015","2015",21.2,,
"CICDPANC","Malignant neoplasms of pancreas","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2016","2016",22.2,,
"CICDTUME","Malignant neoplasms","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2000","2000",273.2,,
